2023-03-01,15.54767187
2023-02-01,9.107519684
2023-01-01,28.50212721
2022-12-01,14.2398359
2022-11-01,15.91358902
2022-10-01,6.963483666
2022-09-01,5.863509096
2022-08-01,9.775442347
2022-07-01,9.932470844
2022-06-01,18.81226795
2022-05-01,15.36280518
2022-04-01,16.11077277
2022-03-01,29.22680481
2022-02-01,21.10592488
2022-01-01,17.70132839
2021-12-01,5.272242651
2021-11-01,5.484088001
2021-10-01,15.5415917
2021-09-01,25.6740976
2021-08-01,12.83582994
2021-07-01,9.741251491
2021-06-01,16.31771879
2021-05-01,9.432951598
2021-04-01,16.74069142
2021-03-01,9.581040416
2021-02-01,7.662043892
2021-01-01,12.28390742
2020-12-01,12.19645682
2020-11-01,24.48664462
2020-10-01,27.13198194
2020-09-01,24.20110202
2020-08-01,14.16954387
2020-07-01,28.61679019
2020-06-01,14.46855508
2020-05-01,8.491933512
2020-04-01,18.98965266
2020-03-01,24.98100566
2020-02-01,21.1883343
2020-01-01,15.93437001
2019-12-01,20.9025539
2019-11-01,18.07041983
2019-10-01,11.76995482
2019-09-01,15.21594165
2019-08-01,18.08192805
2019-07-01,29.88726048
2019-06-01,11.05877931
2019-05-01,12.74204391
2019-04-01,6.273503031
2019-03-01,28.86833779
2019-02-01,12.57868856
2019-01-01,9.342245377
2018-12-01,22.22646983
2018-11-01,20.10235317
2018-10-01,7.736608789
2018-09-01,16.89099672
2018-08-01,15.2670228
2018-07-01,20.4057064
2018-06-01,19.03864578
2018-05-01,6.025400036
2018-04-01,6.053464824
2018-03-01,13.1468478
2018-02-01,10.26242295
2018-01-01,7.795921457
2017-12-01,21.15963797
2017-11-01,22.72300841
2017-10-01,15.81895277
2017-09-01,24.65160532
2017-08-01,10.4836069
2017-07-01,9.397257188
2017-06-01,22.17815181
2017-05-01,22.64092293
2017-04-01,17.01725208
2017-03-01,12.76688792
2017-02-01,9.920774827
2017-01-01,12.27960925
2016-12-01,22.18342168
2016-11-01,20.66811784
2016-10-01,24.05463752
2016-09-01,12.41666068
2016-08-01,13.38289963
2016-07-01,29.25047421
2016-06-01,24.27783663
2016-05-01,15.60026758
2016-04-01,13.37148007
2016-03-01,16.85360645
2016-02-01,10.32366629
2016-01-01,28.53993559
2015-12-01,11.07605441
2015-11-01,18.08852568
2015-10-01,23.26126829
2015-09-01,5.062534096
2015-08-01,5.053544548
2015-07-01,17.75912612
2015-06-01,8.716553766
2015-05-01,9.325627562
2015-04-01,6.506067108
2015-03-01,23.30988693
2015-02-01,14.99367915
2015-01-01,9.093691302
2014-12-01,13.30437182
2014-11-01,29.28862702
2014-10-01,25.14226188
2014-09-01,25.96272665
2014-08-01,18.95448738
2014-07-01,25.29172797
2014-06-01,9.666782342
2014-05-01,15.08004461
2014-04-01,14.00751788
2014-03-01,13.2822446
2014-02-01,25.7520159
2014-01-01,26.54464518
2013-12-01,22.50812089
2013-11-01,18.33596143
2013-10-01,29.9372953
2013-09-01,23.67938485
2013-08-01,29.81820679
2013-07-01,16.65337454
2013-06-01,15.66368361
2013-05-01,18.94558819
2013-04-01,29.80385977
2013-03-01,12.56687458
2013-02-01,5.282397705
2013-01-01,8.885991099
2012-12-01,28.76873506
2012-11-01,16.20130075
2012-10-01,20.50864189
2012-09-01,25.26206423
2012-08-01,19.24516612
2012-07-01,15.40169128
2012-06-01,19.00715629
2012-05-01,29.61450283
2012-04-01,5.272859132
2012-03-01,7.890826377
2012-02-01,24.47295511
2012-01-01,26.69911625
2011-12-01,15.31061031
2011-11-01,6.043377101
2011-10-01,26.30095817
2011-09-01,28.57888252
2011-08-01,11.45118856
2011-07-01,28.84565645
2011-06-01,15.37964115
2011-05-01,10.60694345
2011-04-01,13.40717366
2011-03-01,10.81314168
2011-02-01,28.14800729
2011-01-01,28.0538584
2010-12-01,16.69453167
2010-11-01,28.54484084
2010-10-01,15.37334484
2010-09-01,26.57153117
2010-08-01,17.73872448
2010-07-01,15.10682433
2010-06-01,5.943278116
2010-05-01,19.19770588
2010-04-01,27.92291951
2010-03-01,20.97404641
2010-02-01,17.56816915
2010-01-01,26.74903717
2009-12-01,25.82475092
2009-11-01,16.85023143
2009-10-01,7.329348655
2009-09-01,18.32886688
2009-08-01,22.64907498
2009-07-01,25.88543522
2009-06-01,27.14291
2009-05-01,15.08892512
2009-04-01,17.44440913
2009-03-01,12.0778125
2009-02-01,21.42646159
2009-01-01,23.23724365
2008-12-01,21.87460772
2008-11-01,15.50307663
2008-10-01,16.08006113
2008-09-01,9.39898802
2008-08-01,18.76817063
2008-07-01,12.08618912
2008-06-01,19.44580775
2008-05-01,17.87117825
2008-04-01,23.52167061
2008-03-01,19.92657889
2008-02-01,12.35985371
2008-01-01,27.31545116
2007-12-01,22.48565358
